spu_name,is_virtual,is_redeem_code,fin_cata_code,sku_name,sku_code,barcode,isbn_code,sale_price,is_disable
1623234726524志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21060348880,1623234726524,,200.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060348718,CMS2106090600292,,10.00,0
虚拟-可库存Maria Lee,1,1,FC0124,Kenne,L21060348842,1623234647599,,1.00,0
Jeffrey Miller,1,0,FC0116,Lisa,L21060348713,1623218406489,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060348753,CMS2106090900324,,10.00,0
味道报名开始时间,1,0,FC0083,味道报名开始时间;免费票,L21060348733,bgTXAUUGgePY,,0.00,0
虚拟-不可库存Steven Wilson,1,0,FC0116,Edwar,L21060348844,1623234648020,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060348743,CMS2106090800304,,10.00,0
Elizabeth Lopez,1,0,FC0116,Marga,L21060348833,1623234622569,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349046,CMS2106100900336,,10.00,0
Jessica Garcia,1,0,FC0116,Mark,L21060348961,1623294010221,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060348976,CMS2106100400290,,10.00,0
Mary Anderson,1,0,FC0116,David,L21060349026,1623312005595,,222.00,0
添加课程1623381424681,1,0,FC0135,添加课程1623381424681,L21060349269,CMS2106110317050,,99.00,0
秘密城堡,1,0,FC0140,秘密城堡,L21060348926,cms-virtual-CMS2106091134509,D5959689748819161,37.99,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060348986,CMS2106100500339,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349001,CMS2106100600290,,10.00,0
Frank Thomas,1,0,FC0116,Miche,L21060349041,1623315610451,,222.00,0
添加课程1623327920685,1,0,FC0135,添加课程1623327920685,L21060349239,CMS2106101225210,,99.00,0
添加课程1623307926072,1,0,FC0135,添加课程1623307926072,L21060349006,CMS2106100652065,,99.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349031,CMS2106100800286,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349264,CMS2106110300340,,10.00,0
虚拟-可库存Mark Jones,1,1,FC0124,Sarah,L21060349155,1623321044279,,1.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349279,CMS2106110400288,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060348936,CMS2106100200376,,10.00,0
Angela Rodriguez,1,0,FC0116,Eliza,L21060349011,1623308410893,,222.00,0
Jennifer Moore,1,0,FC0116,James,L21060349146,1623321022432,,222.00,0
添加课程1623328154553,1,0,FC0135,添加课程1623328154553,L21060349244,CMS2106101229148,,99.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060348966,CMS2106100300320,,10.00,0
1623321117788志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21060349186,1623321117788,,400.00,0
1623321117788志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21060349187,1623321117788,,400.00,0
1623321117788志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21060349188,1623321117788,,200.00,0
1623321117788志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21060349189,1623321117788,,200.00,0
Mary Rodriguez,1,0,FC0116,Linda,L21060349259,1623380411717,,222.00,0
Frank Johnson,1,0,FC0116,Jessi,L21060348996,1623304806244,,222.00,0
虚拟-不可库存Charles Garcia,1,0,FC0116,Kevin,L21060349156,1623321044613,,222.00,0
1623321118402志鹏测试CMS生成商品,1,0,FC0140,志鹏测试电子书,L21060349190,1623321118402,909iiiiiiiii,39.90,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349254,CMS2106110200387,,10.00,0
Mary Perez,1,0,FC0116,Nancy,L21060349274,1623384006339,,222.00,0
活动1,1,0,FC0083,活动1;1;1,L21060349131,SsExWdmXnwvG,,0.00,0
Scott Harris,1,0,FC0116,Miche,L21060348971,1623297605708,,222.00,0
添加课程1623311749770,1,0,FC0135,添加课程1623311749770,L21060349021,CMS2106100755500,,99.00,0
三方测试活动,1,0,FC0083,三方测试活动;1111;线下收费,L21060349136,kEWmCtMkvSMg,,0.00,0
David Wilson,1,0,FC0116,Steve,L21060349249,1623376811741,,222.00,0
Frank Davis,1,0,FC0116,Timot,L21060348931,1623290410328,,222.00,0
ui自动化测试1623304093,1,0,FC0507,ui自动化1623304093,L21060348991,1623304093,,99.90,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349016,CMS2106100700342,,10.00,0
Linux内核设计的艺术,1,0,FC0140,Linux内核设计的艺术,L21060349036,cms-virtual-9787010182834,9787010182834,10.00,0
活动22,1,0,FC0083,活动22;111;收费票1,L21060349102,suWhAwwpaTqP,,0.01,0
活动22,1,0,FC0083,活动22;111;免费票1,L21060349101,suWhAwwpaTqP,,0.00,0
1623321117093志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21060349185,1623321117092,,200.00,0
1623321117093志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21060349184,1623321117092,,200.00,0
1623321117093志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21060349183,1623321117092,,400.00,0
1623321117093志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21060349182,1623321117092,,400.00,0
George Clark,1,0,FC0116,Mark,L21060348981,1623301211257,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349309,CMS2106110700282,,10.00,0
虚拟-可库存Dorothy Lewis,1,1,FC0124,Mark,L21060349418,1623407443650,,1.00,0
Sarah Gonzalez,1,0,FC0116,Debor,L21060349314,1623398405818,,222.00,0
1623407516165志鹏测试CMS生成商品,1,0,FC0140,志鹏测试电子书,L21060349453,1623407516165,909iiiiiiiii,39.90,0
Patricia Allen,1,0,FC0116,Mark,L21060349284,1623387611213,,222.00,0
1623407514826志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21060349448,1623407514825,,200.00,0
1623407514826志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21060349447,1623407514825,,200.00,0
1623407514826志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21060349446,1623407514825,,400.00,0
1623407514826志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21060349445,1623407514825,,400.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349289,CMS2106110500352,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349299,CMS2106110600285,,10.00,0
虚拟-不可库存Larry Brown,1,0,FC0116,Mark,L21060349419,1623407443956,,222.00,0
Ronald Miller,1,0,FC0116,David,L21060349324,1623402011059,,222.00,0
Jessica Martin,1,0,FC0116,Dorot,L21060349409,1623407422508,,222.00,0
Matthew Wilson,1,0,FC0116,Amy L,L21060349304,1623394806084,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349329,CMS2106110900346,,10.00,0
George Thompson,1,0,FC0116,Melis,L21060349294,1623391206263,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349319,CMS2106110800279,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349517,CMS2106120300278,,10.00,0
Cynthia Taylor,1,0,FC0116,Antho,L21060349572,1623488406042,,222.00,0
Christopher Garcia,1,0,FC0116,Linda,L21060349552,1623481205812,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349577,CMS2106120900287,,10.00,0
Frank Hall,1,0,FC0116,Antho,L21060349810,1623571207376,,222.00,0
Sandra Williams,1,0,FC0116,Maria,L21060349770,1623556806226,,222.00,0
Michael Garcia,1,0,FC0116,Maria,L21060349790,1623564006771,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349507,CMS2106120200383,,10.00,0
Mark Taylor,1,0,FC0116,Jose,L21060349562,1623484806106,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349785,CMS2106130500283,,10.00,0
Matthew Johnson,1,0,FC0116,Maria,L21060349542,1623477606333,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349567,CMS2106120800288,,10.00,0
Kenneth Clark,1,0,FC0116,Matth,L21060349657,1623493822453,,222.00,0
虚拟-可库存George Perez,1,1,FC0124,Micha,L21060349666,1623493842442,,1.00,0
1623493911322志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21060349696,1623493911321,,200.00,0
1623493911322志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21060349695,1623493911321,,200.00,0
1623493911322志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21060349694,1623493911321,,400.00,0
1623493911322志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21060349693,1623493911321,,400.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349755,CMS2106130200363,,10.00,0
Daniel Taylor,1,0,FC0116,Donna,L21060349780,1623560406079,,222.00,0
虚拟-不可库存Mark Jackson,1,0,FC0116,Susan,L21060349667,1623493842821,,222.00,0
1623493912154志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21060349700,1623493912154,,200.00,0
1623493912154志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21060349697,1623493912154,,400.00,0
1623493912154志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21060349698,1623493912154,,400.00,0
1623493912154志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21060349699,1623493912154,,200.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349825,CMS2106130900345,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349537,CMS2106120500275,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349557,CMS2106120700287,,10.00,0
Richard Hernandez,1,0,FC0116,Debor,L21060349512,1623466806152,,222.00,0
Deborah White,1,0,FC0116,Donna,L21060349760,1623553207979,,222.00,0
1623407515554志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21060349449,1623407515554,,400.00,0
1623407515554志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21060349450,1623407515554,,400.00,0
1623407515554志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21060349451,1623407515554,,200.00,0
1623407515554志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21060349452,1623407515554,,200.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349527,CMS2106120400277,,10.00,0
1623493912941志鹏测试CMS生成商品,1,0,FC0140,志鹏测试电子书,L21060349701,1623493912941,909iiiiiiiii,39.90,0
Betty Perez,1,0,FC0116,Mark,L21060349750,1623549611146,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349795,CMS2106130600298,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349815,CMS2106130800307,,10.00,0
Sharon Moore,1,0,FC0116,John,L21060349502,1623463211319,,222.00,0
Dorothy Thomas,1,0,FC0116,Larry,L21060349522,1623470405796,,222.00,0
Jason Perez,1,0,FC0116,Sarah,L21060349532,1623474005820,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349775,CMS2106130400286,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349805,CMS2106130700346,,10.00,0
Mark Young,1,0,FC0116,Barba,L21060349820,1623574811222,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349547,CMS2106120600281,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060349765,CMS2106130300308,,10.00,0
Laura Brown,1,0,FC0116,Shirl,L21060349800,1623567611074,,222.00,0
Donald Williams,1,0,FC0116,Kenne,L21060350028,1623646806114,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350043,CMS2106140600299,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350003,CMS2106140200377,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350053,CMS2106140700299,,10.00,0
Mary Young,1,0,FC0116,Cynth,L21060349905,1623580222574,,222.00,0
1623580315955志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21060349945,1623580315954,,400.00,0
1623580315955志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21060349946,1623580315954,,400.00,0
1623580315955志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21060349947,1623580315954,,200.00,0
1623580315955志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21060349948,1623580315954,,200.00,0
Laura Brown,1,0,FC0116,Matth,L21060350018,1623643206100,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350023,CMS2106140400285,,10.00,0
John Hernandez,1,0,FC0116,Laura,L21060349998,1623636011609,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350033,CMS2106140500281,,10.00,0
Larry Martinez,1,0,FC0116,Mark,L21060350058,1623657606139,,222.00,0
1623580315237志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21060349944,1623580315236,,200.00,0
1623580315237志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21060349943,1623580315236,,200.00,0
1623580315237志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21060349942,1623580315236,,400.00,0
1623580315237志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21060349941,1623580315236,,400.00,0
Donald Davis,1,0,FC0116,Jenni,L21060350008,1623639608111,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350013,CMS2106140300300,,10.00,0
虚拟-不可库存Nancy Davis,1,0,FC0116,Susan,L21060349915,1623580246149,,222.00,0
虚拟-可库存Shirley Thomas,1,1,FC0124,Jeffr,L21060349914,1623580245772,,1.00,0
Laura Walker,1,0,FC0116,Kevin,L21060350038,1623650406587,,222.00,0
1623580316698志鹏测试CMS生成商品,1,0,FC0140,志鹏测试电子书,L21060349949,1623580316697,909iiiiiiiii,39.90,0
Ronald Hall,1,0,FC0116,Steve,L21060350048,1623654007304,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350073,CMS2106140900350,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350063,CMS2106140800292,,10.00,0
虚拟-不可库存Susan Lopez,1,0,FC0116,Kimbe,L21060350163,1623666644547,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350251,CMS2106150200391,,10.00,0
1623666715657志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21060350193,1623666715656,,400.00,0
1623666715657志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21060350194,1623666715656,,400.00,0
1623666715657志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21060350195,1623666715656,,200.00,0
1623666715657志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21060350196,1623666715656,,200.00,0
虚拟-可库存Gary Martin,1,1,FC0124,Linda,L21060350162,1623666644047,,1.00,0
Sandra Martinez,1,0,FC0116,Kevin,L21060350068,1623661211433,,222.00,0
1623666714791志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21060350192,1623666714790,,200.00,0
1623666714791志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21060350191,1623666714790,,200.00,0
1623666714791志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21060350190,1623666714790,,400.00,0
1623666714791志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21060350189,1623666714790,,400.00,0
1623666716392志鹏测试CMS生成商品,1,0,FC0140,志鹏测试电子书,L21060350197,1623666716392,909iiiiiiiii,39.90,0
Ronald Martinez,1,0,FC0116,Kimbe,L21060350246,1623722412370,,222.00,0
Laura Harris,1,0,FC0116,Donal,L21060350385,1623726011218,,222.00,0
Brenda Jackson,1,0,FC0116,Richa,L21060350153,1623666622391,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350398,CMS2106150300356,,10.00,0
Jennifer Taylor,1,0,FC0116,Brian,L21060350496,1623744005742,,222.00,0
Betty Robinson,1,0,FC0116,James,L21060350466,1623733206074,,222.00,0
Susan Brown,1,0,FC0116,Chris,L21060350486,1623740411233,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350461,CMS2106150400282,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350481,CMS2106150600286,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350501,CMS2106150800286,,10.00,0
Matthew Clark,1,0,FC0116,Angel,L21060350456,1623729606006,,222.00,0
Patricia Wilson,1,0,FC0116,Steve,L21060350476,1623736806287,,222.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350491,CMS2106150700362,,10.00,0
Barbara Williams,1,0,FC0116,Jenni,L21060350506,1623747605692,,222.00,0
添加课程1623751307314,1,0,FC0135,添加课程1623751307314,L21060350581,CMS2106151001477,,99.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350511,CMS2106150900280,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350471,CMS2106150500288,,10.00,0
John Martinez,1,0,FC0116,David,L21060350591,1623753022474,,222.00,0
Eric Clark,1,0,FC0116,Melis,L21060350694,1623808811806,,222.00,0
Paul Thomas,1,0,FC0116,Josep,L21060350962,1623902411372,,222.00,0
1623753111310志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;200票价,L21060350630,1623753111309,,200.00,0
1623753111310志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;200票价,L21060350629,1623753111309,,200.00,0
1623753111310志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21060350628,1623753111309,,400.00,0
1623753111310志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21060350627,1623753111309,,400.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350734,CMS2106160500323,,10.00,0
性能测试-increment,1,0,FC0507,性能测试-increment,L21060350764,CMS2106160800315,,10.00,0
虚拟-不可库存Thomas Lopez,1,0,FC0116,Nancy,L21060350601,1623753042392,,222.00,0
1623753112124志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第一场;400票价,L21060350631,1623753112123,,400.00,0
1623753112124志鹏测试莫高生成商品,1,0,FC0083,志鹏测试活动4个商品;第二场;400票价,L21060350632,1623753112123,,400.00,0
